date,open,high,low,close,volume
2024-12-16,1825.989990234375,1829.6099853515625,1793.5400390625,1796.719970703125,562900
2024-12-17,1795,1826.1199951171875,1780.510009765625,1809.1199951171875,559600
2024-12-18,1819.5,1847.97998046875,1701.5,1716.3800048828125,773900
2024-12-19,1746.969970703125,1746.969970703125,1662.77001953125,1666,930400
2024-12-20,1651.760009765625,1727.1700439453125,1646,1720.3599853515625,717600
2024-12-23,1725.219970703125,1758.3199462890625,1719.06005859375,1729.8499755859375,502500
2024-12-24,1730,1743.780029296875,1720,1743.2900390625,104900
2024-12-26,1743.199951171875,1749.97998046875,1727.8399658203125,1732.760009765625,156000
2024-12-27,1734.52001953125,1739.5400390625,1711.81005859375,1725.469970703125,183700
2024-12-30,1702.3399658203125,1726,1693.010009765625,1721.800048828125,241800
2024-12-31,1721.81005859375,1729.280029296875,1698.530029296875,1700.43994140625,173200
2025-01-02,1715.3800048828125,1774,1707.31005859375,1765,392000
2025-01-03,1800.1300048828125,1850,1791.760009765625,1834.1700439453125,519600
2025-01-06,1851.300048828125,1851.300048828125,1781.56005859375,1799.4200439453125,365500
2025-01-07,1799.010009765625,1805.8800048828125,1762.780029296875,1771.219970703125,307400
2025-01-08,1750,1761,1731.1199951171875,1739,388800
2025-01-10,1730.1500244140625,1780.6199951171875,1727.4100341796875,1758.77001953125,364800
2025-01-13,1740,1749.02001953125,1730.1400146484375,1740,298600
2025-01-14,1751,1776.1500244140625,1746.43994140625,1753.6099853515625,240200
2025-01-15,1795,1843.530029296875,1785.030029296875,1838.1500244140625,364000
2025-01-16,1841.3800048828125,1851.3900146484375,1815.06005859375,1837.1800537109375,242000
2025-01-17,1876.4200439453125,1876.4200439453125,1832.9100341796875,1836,245100
2025-01-21,1852.6600341796875,1863.31005859375,1829.1199951171875,1834.510009765625,262800
2025-01-22,1847.9599609375,1885,1808.02001953125,1818.489990234375,402800
2025-01-23,1818,1834.47998046875,1793,1828.72998046875,267800
2025-01-24,1839.56005859375,1871.449951171875,1835.1600341796875,1843.449951171875,325000
2025-01-27,1800.06005859375,1859.2099609375,1787.260009765625,1846,355800
2025-01-28,1847.5899658203125,1905,1826.530029296875,1895.530029296875,351700
2025-01-29,1900.52001953125,1902,1869.4300537109375,1889.760009765625,181800
2025-01-30,1921.72998046875,1976.5,1913.06005859375,1947.3199462890625,486900
2025-01-31,1950,1974.1600341796875,1918.9599609375,1922.18994140625,280700
2025-02-03,1880.0699462890625,1914.8599853515625,1828,1908.9000244140625,426500
2025-02-04,1925.1700439453125,1971.5400390625,1915,1966.4100341796875,376600
2025-02-05,1966.4100341796875,1978.97998046875,1950,1975.18994140625,212200
2025-02-06,1972,2023.510009765625,1972,2012.800048828125,304800
2025-02-07,2011.8599853515625,2044.75,1985.0999755859375,1996.6500244140625,331300
2025-02-10,2034.9200439453125,2046.3900146484375,2011.510009765625,2042.219970703125,246000
2025-02-11,2025.699951171875,2074.39990234375,2004.3499755859375,2035.1800537109375,315200
2025-02-12,2020,2033.050048828125,1996.030029296875,2016.72998046875,350800
2025-02-13,2019,2069.68994140625,2003.1600341796875,2066.14990234375,294300
2025-02-14,2064.72998046875,2124,2043.739990234375,2109.989990234375,355400
2025-02-18,2092.1201171875,2101.10009765625,2066,2098.75,364600
2025-02-19,2083.1201171875,2100.300048828125,2065.610107421875,2075.7900390625,413700
2025-02-20,2060.3701171875,2119.090087890625,2034.030029296875,2110.469970703125,731500
2025-02-21,2352.75,2374.5400390625,2226.18994140625,2260,1257200
2025-02-24,2280.179931640625,2318.760009765625,2206.110107421875,2223.35009765625,513900
2025-02-25,2230,2245.47998046875,2128.919921875,2168.60009765625,527900
2025-02-26,2185.989990234375,2207.010009765625,2153.909912109375,2197.639892578125,478500
2025-02-27,2218.75,2218.75,2119.780029296875,2129.800048828125,433000
2025-02-28,2101.409912109375,2123.449951171875,2056.610107421875,2121.8701171875,457400
2025-03-03,2143.610107421875,2143.610107421875,2058,2070.409912109375,358700
2025-03-04,2050,2079.52001953125,2001,2059.8701171875,317300
2025-03-05,2071.110107421875,2116.050048828125,2062,2112.77001953125,333000
2025-03-06,2076.6201171875,2107.489990234375,2035.6500244140625,2045.25,380200
2025-03-07,2043.31005859375,2053.679931640625,1896,2009.3399658203125,771600
2025-03-10,1981.8699951171875,1981.8699951171875,1914.8299560546875,1944.6099853515625,868400
2025-03-11,1947.4000244140625,2015.22998046875,1935,1990.1099853515625,649600
2025-03-12,2034.6300048828125,2054.989990234375,1978,2004.8299560546875,522100
2025-03-13,2013.3900146484375,2019.949951171875,1971.22998046875,1989.699951171875,510600
2025-03-14,2022.75,2049.159912109375,2003.5799560546875,2021.3699951171875,510600
2025-03-17,2030.6099853515625,2124.760009765625,2022.4300537109375,2106.4599609375,443600
2025-03-18,2103.760009765625,2104,1981,2002.800048828125,436100
2025-03-19,2026.3299560546875,2082.010009765625,2008.68994140625,2065.93994140625,349000
2025-03-20,2061.889892578125,2090.860107421875,2044.9300537109375,2067.570068359375,264500
2025-03-21,2037.5,2097.110107421875,2020,2095.27001953125,441800
2025-03-24,2114.39990234375,2164.739990234375,2100.5,2134.31005859375,356400
2025-03-25,2153.889892578125,2202,2127.610107421875,2191.300048828125,429400
2025-03-26,2180.719970703125,2180.719970703125,2069.760009765625,2074.969970703125,492100
2025-03-27,2065.85009765625,2113.10009765625,2050,2095.85009765625,268300
2025-03-28,2095.85009765625,2109.340087890625,2043.550048828125,2048.070068359375,326900
2025-03-31,1995.989990234375,2020,1921,1950.8699951171875,680800
2025-04-01,1955.739990234375,1955.739990234375,1906.1500244140625,1915,682400
2025-04-02,1900,1952.5,1890,1934.030029296875,466300
2025-04-03,1870.81005859375,1965.969970703125,1848.1500244140625,1945.550048828125,655900
2025-04-04,1862.6400146484375,1894.3199462890625,1807.199951171875,1841.2900390625,853300
2025-04-07,1726.2099609375,1880,1723.9000244140625,1794.72998046875,671400
2025-04-08,1883.81005859375,1944.0899658203125,1810.1700439453125,1826.1099853515625,621500
2025-04-09,1800,2003.22998046875,1797.280029296875,1980.6600341796875,927400
2025-04-10,1960.010009765625,1960.010009765625,1865.239990234375,1933.989990234375,383700
2025-04-11,1943,2002.8399658203125,1935,1996.949951171875,359400
2025-04-14,2070.969970703125,2075,2000,2037.1199951171875,317700
2025-04-15,2070,2121.8701171875,2043.010009765625,2118.320068359375,424700
2025-04-16,2062.35009765625,2093.429931640625,2030,2064.3701171875,426100
2025-04-17,2088.969970703125,2110.909912109375,2050.56005859375,2099.3701171875,251100
2025-04-21,2088.469970703125,2115.93994140625,2031.5899658203125,2056.429931640625,226800
2025-04-22,2099.3701171875,2152.669921875,2080.5400390625,2128.330078125,323300
2025-04-23,2182.030029296875,2200,2129.159912109375,2139.919921875,331200
2025-04-24,2159.260009765625,2210,2133.02001953125,2204.81005859375,391200
2025-04-25,2204.81005859375,2235.9599609375,2186,2225.85009765625,284100
2025-04-28,2240.510009765625,2249.070068359375,2186.56005859375,2208.39990234375,249500
2025-04-29,2225.389892578125,2295.889892578125,2208.320068359375,2280.860107421875,352100
2025-04-30,2230,2337.510009765625,2217.830078125,2330.85009765625,601300
2025-05-01,2337.860107421875,2349,2290.60009765625,2294.52001953125,303900
2025-05-02,2325,2338.280029296875,2257.389892578125,2280.68994140625,352900
2025-05-05,2256,2278.5,2242.5,2246.5400390625,294200
2025-05-06,2225,2251.25,2206.8798828125,2229,475900
2025-05-07,2222.840087890625,2277.60009765625,2217.4599609375,2262.090087890625,709000
2025-05-08,2470.070068359375,2501,2380.409912109375,2410,906000
2025-05-09,2424.889892578125,2469.610107421875,2413.860107421875,2450,382700
2025-05-12,2500,2520,2443.610107421875,2504.610107421875,550300
