date,open,high,low,close,volume
2024-12-16,989.0499877929688,1008.25,986.3699951171875,992.8699951171875,2581300
2024-12-17,994,996.9199829101562,980.760009765625,982.0800170898438,2050200
2024-12-18,982,985.5999755859375,964,964.739990234375,2725300
2024-12-19,974.510009765625,974.6400146484375,953.510009765625,954.7999877929688,2610800
2024-12-20,949.3900146484375,961.9400024414062,943.0499877929688,954.0700073242188,5373800
2024-12-23,953.8800048828125,954.260009765625,937,949.9099731445312,1856800
2024-12-24,950.739990234375,959.3800048828125,945.4500122070312,958.8200073242188,939000
2024-12-26,956.8200073242188,959.4099731445312,954,956.1400146484375,969000
2024-12-27,948.719970703125,950.4500122070312,932,939.7000122070312,1943400
2024-12-30,931,934.1699829101562,915.5,922.2100219726562,1881200
2024-12-31,923.6500244140625,924.739990234375,912.5399780273438,916.27001953125,1742900
2025-01-02,915,925.77001953125,902,909.8099975585938,1765100
2025-01-03,914.3300170898438,924.2100219726562,911,916.5800170898438,1612200
2025-01-06,917.97998046875,927.4099731445312,913.27001953125,922.7100219726562,1970400
2025-01-07,923.8400268554688,931.3099975585938,916.4299926757812,921.3699951171875,1888000
2025-01-08,922.97998046875,930.5,915.4199829101562,927.3699951171875,1774800
2025-01-10,933.3599853515625,944.280029296875,923.5,936.9400024414062,2765800
2025-01-13,934,934.989990234375,921,924.7000122070312,1693800
2025-01-14,924.2999877929688,927.760009765625,909.9199829101562,917.22998046875,1683800
2025-01-15,927.260009765625,932.8699951171875,918.2999877929688,923.5,1839400
2025-01-16,924.72998046875,927.4000244140625,917.8200073242188,919.75,1353000
2025-01-17,930,943.7999877929688,924.5700073242188,943.1900024414062,2375000
2025-01-21,945.25,956.5499877929688,943.5,947.72998046875,2042400
2025-01-22,951.22998046875,951.9400024414062,939.239990234375,944.7000122070312,2155000
2025-01-23,941.6900024414062,943.3900146484375,936.489990234375,942.1599731445312,1352400
2025-01-24,942.1599731445312,946.0399780273438,933.5599975585938,939.6799926757812,1562400
2025-01-27,930,966.989990234375,927.1799926757812,965.25,3044700
2025-01-28,961.8300170898438,965.7100219726562,954.0700073242188,958.6699829101562,2166400
2025-01-29,957.7999877929688,968.260009765625,955,964.02001953125,1713700
2025-01-30,970.2999877929688,986.75,970.0999755859375,979.010009765625,1788200
2025-01-31,976.239990234375,991,975.780029296875,979.8800048828125,1873800
2025-02-03,972.3900146484375,1009.6099853515625,968.9400024414062,1005.8300170898438,2751000
2025-02-04,1005.4000244140625,1024.3499755859375,999.6500244140625,1021.8599853515625,2001600
2025-02-05,1020,1043.0899658203125,1020,1042.8800048828125,2047600
2025-02-06,1050,1063,1044.199951171875,1050.989990234375,2218000
2025-02-07,1047,1056.7099609375,1035.510009765625,1043.81005859375,1632900
2025-02-10,1052,1063,1046,1061.9200439453125,2036900
2025-02-11,1059.9100341796875,1066,1049.0400390625,1058.3399658203125,1748500
2025-02-12,1054.1500244140625,1067,1051,1065.1199951171875,1662300
2025-02-13,1067.010009765625,1078.22998046875,1064.6500244140625,1076.8599853515625,1623300
2025-02-14,1076.47998046875,1077.489990234375,1068.010009765625,1071.8499755859375,1410700
2025-02-18,1069.2099609375,1071,1045.239990234375,1056.030029296875,2090600
2025-02-19,1056.06005859375,1063.1800537109375,1053,1062.5400390625,1349600
2025-02-20,1053.6400146484375,1053.6400146484375,1033.8499755859375,1034.8299560546875,2000500
2025-02-21,1034.6099853515625,1036.2099609375,1024.6800537109375,1035.030029296875,1816300
2025-02-24,1028.5400390625,1038.18994140625,1025.219970703125,1035.5999755859375,1759700
2025-02-25,1040.72998046875,1057.02001953125,1037.4599609375,1055.6600341796875,2083800
2025-02-26,1050.1400146484375,1058.8900146484375,1030.1800537109375,1031.969970703125,1555700
2025-02-27,1034,1042.530029296875,1018.8300170898438,1021.7100219726562,1629100
