date,open,high,low,close,volume
2024-12-16,5.96999979019165,5.989999771118164,5.800000190734863,5.829999923706055,4970800
2024-12-17,5.739999771118164,5.800000190734863,5.53000020980835,5.550000190734863,4952800
2024-12-18,5.579999923706055,5.78000020980835,5.329999923706055,5.349999904632568,5773300
2024-12-19,5.409999847412109,5.519999980926514,5.380000114440918,5.409999847412109,3363000
2024-12-20,5.329999923706055,5.449999809265137,5.28000020980835,5.300000190734863,5606700
2024-12-23,5.349999904632568,5.449999809265137,5.300000190734863,5.400000095367432,4329400
2024-12-24,5.519999980926514,5.550000190734863,5.230000019073486,5.349999904632568,2134800
2024-12-26,5.300000190734863,5.369999885559082,5.260000228881836,5.329999923706055,2660500
2024-12-27,5.300000190734863,5.349999904632568,5.070000171661377,5.199999809265137,5560900
2024-12-30,5.119999885559082,5.239999771118164,5.099999904632568,5.110000133514404,3747100
2024-12-31,5.119999885559082,5.170000076293945,5.050000190734863,5.130000114440918,3393300
2025-01-02,5.25,5.699999809265137,5.230000019073486,5.679999828338623,7303100
2025-01-03,5.699999809265137,5.769999980926514,5.460000038146973,5.739999771118164,4968200
2025-01-06,5.949999809265137,6.050000190734863,5.800000190734863,5.829999923706055,5145600
2025-01-07,5.860000133514404,5.929999828338623,5.440000057220459,5.449999809265137,4806700
2025-01-08,5.420000076293945,5.440000057220459,5.210000038146973,5.400000095367432,4526500
2025-01-10,5.400000095367432,5.449999809265137,5.260000228881836,5.28000020980835,4384400
2025-01-13,5.210000038146973,5.400000095367432,5.119999885559082,5.239999771118164,4700800
2025-01-14,5.309999942779541,5.329999923706055,5.119999885559082,5.150000095367432,4789200
2025-01-15,5.239999771118164,5.320000171661377,5.150000095367432,5.170000076293945,4563400
2025-01-16,5.139999866485596,5.190000057220459,4.96999979019165,5.070000171661377,5385300
2025-01-17,5.079999923706055,5.269999980926514,4.989999771118164,5.210000038146973,5194600
2025-01-21,5.289999961853027,5.599999904632568,5.28000020980835,5.579999923706055,6612200
2025-01-22,5.679999828338623,5.920000076293945,5.5,5.829999923706055,7518100
2025-01-23,5.739999771118164,5.929999828338623,5.610000133514404,5.880000114440918,6334200
2025-01-24,5.900000095367432,5.949999809265137,5.650000095367432,5.710000038146973,5864400
2025-01-27,5.440000057220459,5.440000057220459,5.070000171661377,5.170000076293945,7094900
