date,open,high,low,close,volume
2024-12-13,206.36000061035156,206.77999877929688,197.4600067138672,198.5399932861328,1888000
2024-12-16,200,204.64999389648438,197.86000061035156,204.41000366210938,1484700
2024-12-17,201.75999450683594,202.5,198,200.4499969482422,2355800
2024-12-18,200,200.8000030517578,185.5,185.69000244140625,4302200
2024-12-19,190.11000061035156,190.8000030517578,182.55999755859375,183.2100067138672,2708300
2024-12-20,180.83999633789062,188.6699981689453,179.11000061035156,187.3800048828125,3264800
2024-12-23,187.82000732421875,188.05999755859375,184.31500244140625,185.94000244140625,1265600
2024-12-24,185.97999572753906,187.58999633789062,184.67999267578125,187.25999450683594,654200
2024-12-26,186,188.5,185.8699951171875,187.6300048828125,806500
2024-12-27,185.25999450683594,185.92999267578125,181.25999450683594,184.55999755859375,1256100
2024-12-30,181.52999877929688,184.40499877929688,180.10000610351562,183.1300048828125,1032400
2024-12-31,184.11500549316406,184.1999969482422,179.72300720214844,180.41000366210938,920800
2025-01-02,184.0500030517578,184.47999572753906,180.17999267578125,181.66000366210938,855100
2025-01-03,182.6199951171875,186.57000732421875,182.6199951171875,185.83999633789062,1051900
2025-01-06,187,190.25,185.15499877929688,188.7100067138672,1155800
2025-01-07,188.89999389648438,190.5749969482422,182.02000427246094,183.89999389648438,2198600
2025-01-08,181.8800048828125,190,181.8800048828125,187.27999877929688,1686800
2025-01-10,183.77999877929688,192.61500549316406,183.36000061035156,189.97999572753906,2212000
2025-01-13,187.8699951171875,189.19000244140625,185.30999755859375,186.49000549316406,1357000
2025-01-14,187.8000030517578,189.10000610351562,183.33299255371094,184.69000244140625,1121200
2025-01-15,187.22999572753906,191.13999938964844,186.1999969482422,189.99000549316406,1710800
2025-01-16,190.8699951171875,193.13499450683594,187.50999450683594,187.5500030517578,1962100
2025-01-17,192.80999755859375,192.80999755859375,187.0500030517578,187.5800018310547,1304400
2025-01-21,190.02000427246094,192.22999572753906,188.39999389648438,191.80999755859375,1203600
2025-01-22,193.32000732421875,194.1300048828125,190.6999969482422,192.92999267578125,1194300
2025-01-23,191.2100067138672,193.11000061035156,188.97999572753906,192.6999969482422,1049200
2025-01-24,193.6199951171875,196.9499969482422,193.3249969482422,193.47000122070312,1183700
2025-01-27,188.2899932861328,198,188.17999267578125,191.24000549316406,1725400
2025-01-28,191.74000549316406,205.57000732421875,189.1999969482422,204.67999267578125,2830700
2025-01-29,203.8699951171875,204,199.9199981689453,201.6300048828125,1758700
2025-01-30,200,205,199.5749969482422,202.8300018310547,804500
2025-01-31,204.86000061035156,208.1300048828125,200.75399780273438,202.58999633789062,1105500
2025-02-03,198.8800048828125,202.3699951171875,196.9600067138672,200,1149300
2025-02-04,199.05999755859375,203.86000061035156,198.1999969482422,203.72999572753906,1073900
2025-02-05,203.16000366210938,205.31500244140625,201.16000366210938,204.99000549316406,1244200
2025-02-06,204.97999572753906,205.6199951171875,201.72999572753906,204.22999572753906,1268200
2025-02-07,207.02000427246094,210.22999572753906,204.4199981689453,205.52999877929688,1479900
2025-02-10,209.2899932861328,212.69000244140625,207.47999572753906,212.52999877929688,1356400
2025-02-11,210,211.30099487304688,207.05999755859375,209.24000549316406,1682400
2025-02-12,206.77000427246094,211.3699951171875,204.63999938964844,211.13999938964844,1368100
2025-02-13,212.58999633789062,215,207.6300048828125,214.83999633789062,2100700
2025-02-14,214.5,215,210.27000427246094,212.6999969482422,1761900
2025-02-18,213.25999450683594,217.10000610351562,210.72000122070312,216.8699951171875,1924500
2025-02-19,214.77000427246094,215.88999938964844,210.31500244140625,214.6699981689453,1613900
2025-02-20,212.6999969482422,212.97000122070312,201.33700561523438,206.97000122070312,2558500
2025-02-21,207.3000030517578,207.3000030517578,196.9499969482422,198.55999755859375,1989600
2025-02-24,200.08999633789062,200.97999572753906,190.7550048828125,197.0500030517578,1312000
2025-02-25,194.5399932861328,195.61000061035156,189.02000427246094,193.0399932861328,1491400
2025-02-26,194.8000030517578,198.1999969482422,194.3350067138672,195.82000732421875,1018600
2025-02-27,197.8000030517578,199.99000549316406,191.6699981689453,192.02999877929688,1188200
2025-02-28,191.72999572753906,196.50900268554688,191,196.22999572753906,2542800
2025-03-03,198.39999389648438,199.6999969482422,187.39999389648438,188.7899932861328,1812800
2025-03-04,187.14999389648438,196.75399780273438,183.8350067138672,193.82000732421875,2558600
2025-03-05,191.4199981689453,197.30999755859375,189.55999755859375,196.4499969482422,3504700
2025-03-06,200.7100067138672,211.22000122070312,199.1199951171875,202.16000366210938,6523500
2025-03-07,204.9250030517578,209.13999938964844,198,208.75999450683594,4346500
2025-03-10,203.47000122070312,204.60000610351562,192.74000549316406,194.69000244140625,3057300
2025-03-11,196.40499877929688,204.4149932861328,195.1999969482422,199.36000061035156,2431700
2025-03-12,202.94000244140625,203.97000122070312,195.16000366210938,197.7899932861328,2217000
2025-03-13,196.17999267578125,196.4949951171875,186.6699981689453,189.5800018310547,2491900
2025-03-14,192.77000427246094,198,192,197.80999755859375,1581000
2025-03-17,197.7100067138672,204.4600067138672,196.66000366210938,202.64999389648438,1850800
2025-03-18,199.6999969482422,202.927001953125,196.75,201.58999633789062,1611400
2025-03-19,199.5659942626953,206.6699981689453,199.5659942626953,203.9499969482422,1925100
2025-03-20,202.61000061035156,205.38999938964844,200.89999389648438,203.5500030517578,952300
2025-03-21,200.52999877929688,206.5,197.22999572753906,205.1999969482422,1826400
2025-03-24,208,210.17999267578125,206.60000610351562,209.8699951171875,1573800
2025-03-25,211.67999267578125,216.38999938964844,211.1999969482422,215.72999572753906,2311600
