date,open,high,low,close,volume
2024-12-16,5.150000095367432,5.190000057220459,5.0320000648498535,5.130000114440918,34454600
2024-12-17,5.070000171661377,5.150000095367432,4.960000038146973,5.139999866485596,31425500
2024-12-18,5.179999828338623,5.184999942779541,4.869999885559082,4.909999847412109,25915100
2024-12-19,4.920000076293945,4.980000019073486,4.809999942779541,4.920000076293945,22249700
2024-12-20,4.809999942779541,4.980000019073486,4.800000190734863,4.900000095367432,28387300
2024-12-23,4.894999980926514,4.920000076293945,4.840000152587891,4.880000114440918,17509500
2024-12-24,4.880000114440918,4.985000133514404,4.829999923706055,4.940000057220459,8028900
2024-12-26,4.909999847412109,5.03000020980835,4.889999866485596,4.960000038146973,11553900
2024-12-27,4.954999923706055,4.954999923706055,4.75,4.809999942779541,22492700
2024-12-30,4.769999980926514,4.78000020980835,4.71999979019165,4.760000228881836,17883400
2024-12-31,4.71999979019165,4.769999980926514,4.650000095367432,4.71999979019165,15072400
2025-01-02,4.730000019073486,4.84499979019165,4.699999809265137,4.739999771118164,15505200
2025-01-03,4.710000038146973,4.809999942779541,4.639999866485596,4.809999942779541,16953800
2025-01-06,4.989999771118164,5,4.830999851226807,4.869999885559082,22329400
2025-01-07,4.90500020980835,4.90500020980835,4.710000038146973,4.739999771118164,23034600
2025-01-08,4.755000114440918,4.760000228881836,4.510000228881836,4.630000114440918,23947600
2025-01-10,4.510000228881836,4.53000020980835,4.369999885559082,4.489999771118164,30128900
2025-01-13,4.380000114440918,4.510000228881836,4.364999771118164,4.5,21088200
2025-01-14,4.510000228881836,4.559999942779541,4.340000152587891,4.360000133514404,31140400
2025-01-15,4.429999828338623,4.599999904632568,4.420000076293945,4.460000038146973,25732200
2025-01-16,4.539999961853027,4.570000171661377,4.440000057220459,4.449999809265137,23767400
2025-01-17,4.5,4.630000114440918,4.4710001945495605,4.5,30389000
2025-01-21,4.677999973297119,4.677999973297119,4.539999961853027,4.610000133514404,34041100
2025-01-22,4.65500020980835,4.679999828338623,4.570000171661377,4.659999847412109,27799400
2025-01-23,4.679999828338623,4.699999809265137,4.550000190734863,4.639999866485596,17487700
2025-01-24,4.670000076293945,4.670000076293945,4.5,4.570000171661377,20958300
2025-01-27,4.480000019073486,4.510000228881836,4.409999847412109,4.440000057220459,18440300
2025-01-28,4.489999771118164,4.579999923706055,4.400000095367432,4.559999942779541,15967200
2025-01-29,4.550000190734863,4.789999961853027,4.539999961853027,4.78000020980835,34365300
2025-01-30,4.809999942779541,4.829999923706055,4.619999885559082,4.639999866485596,28454700
2025-01-31,4.690000057220459,4.710000038146973,4.550000190734863,4.579999923706055,25991200
2025-02-03,4.489999771118164,4.610000133514404,4.434999942779541,4.539999961853027,20591200
2025-02-04,4.980000019073486,5.190000057220459,4.929999828338623,5.110000133514404,77206800
2025-02-05,4.800000190734863,4.920000076293945,4.53000020980835,4.559999942779541,63484700
2025-02-06,4.679999828338623,4.715000152587891,4.590000152587891,4.670000076293945,29748300
2025-02-07,4.710000038146973,4.829999923706055,4.699999809265137,4.789999961853027,32404800
2025-02-10,4.789999961853027,4.835000038146973,4.699999809265137,4.78000020980835,22116100
2025-02-11,4.789999961853027,4.84499979019165,4.724999904632568,4.78000020980835,26931800
2025-02-12,4.75,5.079999923706055,4.744999885559082,5,57675400
2025-02-13,5.070000171661377,5.070000171661377,4.739999771118164,4.960000038146973,48340500
2025-02-14,4.980000019073486,5.039999961853027,4.860000133514404,4.900000095367432,31294800
2025-02-18,5.295000076293945,5.53000020980835,5.099999904632568,5.300000190734863,111637000
2025-02-19,5.360000133514404,5.369999885559082,5.099999904632568,5.340000152587891,86958600
2025-02-20,5.079999923706055,5.150000095367432,4.710000038146973,4.784999847412109,82287600
2025-02-21,5.010000228881836,5.289999961853027,4.800000190734863,4.900000095367432,56504900
2025-02-24,4.900000095367432,4.949999809265137,4.670000076293945,4.820000171661377,38764600
2025-02-25,4.755000114440918,4.769999980926514,4.550000190734863,4.559999942779541,38662400
2025-02-26,4.699999809265137,4.889999866485596,4.630000114440918,4.869999885559082,35238900
2025-02-27,4.849999904632568,5.005000114440918,4.800000190734863,4.829999923706055,36875000
2025-02-28,4.78000020980835,4.880000114440918,4.71999979019165,4.849999904632568,55502500
2025-03-03,4.880000114440918,5,4.710000038146973,4.730000019073486,45847400
2025-03-04,4.599999904632568,4.739999771118164,4.485000133514404,4.690000057220459,33122700
2025-03-05,4.695000171661377,4.829999923706055,4.690000057220459,4.829999923706055,25232300
2025-03-06,4.75,4.769999980926514,4.539999961853027,4.599999904632568,27764600
2025-03-07,4.599999904632568,4.610000133514404,4.429999828338623,4.590000152587891,39222900
2025-03-10,4.445000171661377,4.449999809265137,4,4.119999885559082,80731900
2025-03-11,4.255000114440918,4.53000020980835,4.199999809265137,4.309999942779541,50990200
2025-03-12,4.460000038146973,4.5,4.179999828338623,4.21999979019165,31681400
2025-03-13,4.210000038146973,4.309999942779541,4.199999809265137,4.260000228881836,30576800
2025-03-14,4.340000152587891,4.420000076293945,4.320000171661377,4.400000095367432,17810700
2025-03-17,4.489999771118164,4.510000228881836,4.400000095367432,4.449999809265137,21533900
2025-03-18,4.635000228881836,4.679999828338623,4.5,4.599999904632568,36003600
2025-03-19,4.610000133514404,4.789999961853027,4.573999881744385,4.710000038146973,38837200
2025-03-20,4.71999979019165,4.71999979019165,4.525000095367432,4.579999923706055,17092500
2025-03-21,4.510000228881836,4.650000095367432,4.440000057220459,4.639999866485596,23250300
2025-03-24,4.639999866485596,4.679999828338623,4.599999904632568,4.619999885559082,34925900
2025-03-25,4.639999866485596,4.690000057220459,4.53000020980835,4.539999961853027,18424400
2025-03-26,4.619999885559082,4.789999961853027,4.565000057220459,4.78000020980835,34244700
2025-03-27,4.78000020980835,4.849999904632568,4.690000057220459,4.800000190734863,27429900
2025-03-28,4.789999961853027,4.789999961853027,4.539999961853027,4.570000171661377,25068600
2025-03-31,4.380000114440918,4.559999942779541,4.289999961853027,4.53000020980835,30698400
2025-04-01,4.449999809265137,4.559999942779541,4.429999828338623,4.550000190734863,15596900
2025-04-02,4.440000057220459,4.610000133514404,4.440000057220459,4.610000133514404,30018000
2025-04-03,4.369999885559082,4.39900016784668,4.199999809265137,4.260000228881836,29250500
2025-04-04,4.090000152587891,4.099999904632568,3.6600000858306885,3.7300000190734863,87102400
2025-04-07,3.5999999046325684,3.759999990463257,3.359999895095825,3.4800000190734863,95733900
2025-04-08,3.7899999618530273,3.950000047683716,3.630000114440918,3.7300000190734863,84309500
2025-04-09,3.8499999046325684,4.320000171661377,3.700000047683716,4.260000228881836,62957800
2025-04-10,4.110000133514404,4.116000175476074,3.8499999046325684,3.9700000286102295,52701000
2025-04-11,4.03000020980835,4.070000171661377,3.930000066757202,4.050000190734863,47057800
2025-04-14,4.105000019073486,4.159999847412109,3.9600000381469727,3.9800000190734863,32449700
2025-04-15,4.010000228881836,4.090000152587891,3.984999895095825,4.059999942779541,17983500
2025-04-16,3.950000047683716,4.119999885559082,3.930000066757202,4.039999961853027,32231700
2025-04-17,4.079999923706055,4.170000076293945,4.059999942779541,4.110000133514404,17716700
2025-04-21,4.099999904632568,4.199999809265137,3.994999885559082,4.070000171661377,14223700
2025-04-22,4.130000114440918,4.329999923706055,4.130000114440918,4.239999771118164,19817600
2025-04-23,4.489999771118164,4.599999904632568,4.320000171661377,4.380000114440918,42330800
2025-04-24,4.380000114440918,4.699999809265137,4.375,4.679999828338623,30544100
2025-04-25,4.650000095367432,4.789999961853027,4.559999942779541,4.78000020980835,37684600
2025-04-28,4.789999961853027,4.894999980926514,4.659999847412109,4.760000228881836,44312400
2025-04-29,4.800000190734863,4.849999904632568,4.710000038146973,4.789999961853027,33239700
2025-04-30,4.690000057220459,4.929999828338623,4.650000095367432,4.880000114440918,41720400
2025-05-01,4.929999828338623,4.940000057220459,4.75,4.769999980926514,26912100
2025-05-02,4.849999904632568,4.980000019073486,4.820000171661377,4.889999866485596,32785500
2025-05-05,4.835000038146973,5,4.795000076293945,4.860000133514404,25044100
2025-05-06,4.789999961853027,4.880000114440918,4.739999771118164,4.840000152587891,24915800
2025-05-07,4.96999979019165,4.980000019073486,4.784999847412109,4.840000152587891,44351500
2025-05-08,4.849999904632568,4.96999979019165,4.829999923706055,4.929999828338623,20799100
2025-05-09,4.965000152587891,5.019999980926514,4.860000133514404,4.900000095367432,22257700
2025-05-12,5.034999847412109,5.034999847412109,4.954999923706055,4.989999771118164,20835400
2025-05-13,4.994999885559082,5.059999942779541,4.96999979019165,5.03000020980835,41385200
2025-05-14,5.03000020980835,5.25,5.005000114440918,5.25,52036200
2025-05-15,5.150000095367432,5.21999979019165,4.980000019073486,5.059999942779541,36267500
2025-05-16,5.099999904632568,5.199999809265137,5.050000190734863,5.090000152587891,24671100
2025-05-19,5.010000228881836,5.130000114440918,4.989999771118164,5.079999923706055,23549300
2025-05-20,5.070000171661377,5.070000171661377,4.889999866485596,4.940000057220459,32516700
2025-05-21,4.929999828338623,4.929999828338623,4.769999980926514,4.809999942779541,28478400
2025-05-22,4.815000057220459,5.059999942779541,4.795000076293945,4.960000038146973,36674700
