date,open,high,low,close,volume
2024-12-12,30.200000762939453,32.220001220703125,30.09000015258789,30.09000015258789,8481300
2024-12-13,29.719999313354492,30.600000381469727,28.399999618530273,30.020000457763672,7944400
2024-12-16,29.579999923706055,31.399999618530273,28.510000228881836,31.25,9336400
2024-12-17,32.20000076293945,33.13999938964844,30.15999984741211,31.1200008392334,14673200
2024-12-18,31.34000015258789,31.625,28.190000534057617,28.549999237060547,13605700
2024-12-19,26.040000915527344,27.809999465942383,24.6200008392334,26.360000610351562,31501300
2024-12-20,26.040000915527344,27.1299991607666,25.309999465942383,26.200000762939453,17296300
2024-12-23,26.93000030517578,27.700000762939453,26.200000762939453,27.600000381469727,11008700
2024-12-24,27.969999313354492,28.290000915527344,27.3700008392334,28.149999618530273,4484600
2024-12-26,28.049999237060547,30.229999542236328,27.75,28.489999771118164,9851600
2024-12-27,28.459999084472656,28.709999084472656,26.3799991607666,26.559999465942383,8871100
2024-12-30,25.540000915527344,26.1299991607666,25.010000228881836,25.170000076293945,9286200
2024-12-31,25.600000381469727,25.700000762939453,24.110000610351562,24.18000030517578,8860200
2025-01-02,24.6200008392334,25.850000381469727,24.200000762939453,25.200000762939453,9574200
2025-01-03,25.110000610351562,26.7549991607666,25.059999465942383,26.6299991607666,7243100
2025-01-06,27.350000381469727,28.200000762939453,26.360000610351562,26.899999618530273,9048400
2025-01-07,27.68000030517578,28.809999465942383,26.260000228881836,27.670000076293945,10929200
2025-01-08,26.700000762939453,28.299999237060547,25.469999313354492,25.729999542236328,11265200
2025-01-10,24.149999618530273,25.610000610351562,24.06999969482422,25.40999984741211,9237100
2025-01-13,24.770000457763672,26.3799991607666,24.209999084472656,25.899999618530273,11874800
2025-01-14,25.899999618530273,26.59000015258789,25.15999984741211,26.209999084472656,7157000
2025-01-15,27.239999771118164,27.950000762939453,25.940000534057617,27.860000610351562,10510600
2025-01-16,28.09000015258789,28.68000030517578,26.649999618530273,27.940000534057617,9732000
2025-01-17,27.690000534057617,28.09000015258789,25.559999465942383,27.850000381469727,18881000
2025-01-21,28.68000030517578,30,28.010000228881836,29.809999465942383,11636000
2025-01-22,29.729999542236328,30.190000534057617,28.75,29.719999313354492,7627200
2025-01-23,29.030000686645508,30.90999984741211,28.479999542236328,30.889999389648438,9509000
2025-01-24,31,32.06999969482422,30.652000427246094,30.8700008392334,8964300
2025-01-27,29.290000915527344,31.8700008392334,29.100000381469727,30.510000228881836,10985000
2025-01-28,31,32.72999954223633,30.350000381469727,31.540000915527344,7679400
2025-01-29,31.899999618530273,32.33000183105469,30.920000076293945,31.860000610351562,6040500
2025-01-30,32.18000030517578,34.349998474121094,32.09000015258789,33.959999084472656,11315800
2025-01-31,34,37.959999084472656,33.68000030517578,37.279998779296875,19691200
2025-02-03,35.0099983215332,39.7400016784668,35,38.93000030517578,19020400
2025-02-04,39.33000183105469,41.97999954223633,38.380001068115234,41.849998474121094,16473400
2025-02-05,42,44.43000030517578,41.400001525878906,42.20000076293945,17369000
2025-02-06,41.900001525878906,43.15999984741211,39.27000045776367,40.470001220703125,15790500
2025-02-07,41.47999954223633,46.0099983215332,41.47999954223633,42.54999923706055,21856500
2025-02-10,43.22999954223633,45.178001403808594,41.30400085449219,44.77000045776367,13148800
2025-02-11,44.18000030517578,45.13999938964844,42.709999084472656,43.58000183105469,7337100
2025-02-12,43,46.494998931884766,42.79999923706055,46.34000015258789,9167900
2025-02-13,47.529998779296875,59.54999923706055,47.143001556396484,59.18000030517578,42823800
2025-02-14,60.02000045776367,64.83999633789062,58.624000549316406,60.470001220703125,38734300
2025-02-18,60.70000076293945,60.9900016784668,56.36000061035156,58.5,21100900
2025-02-19,59.2599983215332,72.9800033569336,58.69499969482422,68.73999786376953,59517400
2025-02-20,65.08000183105469,67.37999725341797,59.599998474121094,66.41000366210938,30853000
2025-02-21,53.5099983215332,57.369998931884766,49.04999923706055,49.279998779296875,88977000
2025-02-24,48.13999938964844,52.720001220703125,43.810001373291016,51.310001373291016,63215400
2025-02-25,39.880001068115234,43.220001220703125,36.02000045776367,39.86000061035156,82827000
2025-02-26,40.2400016784668,44.619998931884766,39.91999816894531,41.88999938964844,44967100
2025-02-27,43.209999084472656,45.79999923706055,40.459999084472656,41.34000015258789,40655100
2025-02-28,40.43000030517578,45.310001373291016,40.13999938964844,45.09000015258789,30500100
2025-03-03,44.970001220703125,46.3489990234375,39.66299819946289,40.68000030517578,25679000
2025-03-04,37.9900016784668,42.189998626708984,36.814998626708984,40.4900016784668,24460300
2025-03-05,37.790000915527344,41.31999969482422,37.41999816894531,40.88999938964844,21294300
2025-03-06,37.400001525878906,38.689998626708984,34,34.38999938964844,31345400
2025-03-07,34.40999984741211,36.268001556396484,32.68000030517578,35.95000076293945,23580200
2025-03-10,34.11000061035156,37.150001525878906,33.33100128173828,34.470001220703125,29324200
2025-03-11,34.77000045776367,37.689998626708984,34.29999923706055,34.709999084472656,23553700
2025-03-12,36.150001525878906,37.279998779296875,32.77000045776367,33.93000030517578,21357500
2025-03-13,33.47999954223633,33.63999938964844,31.010000228881836,31.540000915527344,19828500
2025-03-14,32,33.290000915527344,31.510000228881836,33.13999938964844,17092900
2025-03-17,33.650001525878906,35.689998626708984,32.59000015258789,34.689998626708984,18134400
2025-03-18,34.310001373291016,34.38999938964844,31.260000228881836,31.489999771118164,15345700
2025-03-19,31.729999542236328,34.939998626708984,31.02400016784668,33.880001068115234,17741900
2025-03-20,33.27000045776367,34.25,32.36000061035156,32.869998931884766,15791100
2025-03-21,32.599998474121094,35.20000076293945,31.8799991607666,34.75,49693300
2025-03-24,35.849998474121094,38.18000030517578,34.91999816894531,37.40999984741211,26407400
2025-03-25,37.81999969482422,38.689998626708984,35.77000045776367,37.040000915527344,17549600
2025-03-26,37.779998779296875,37.94499969482422,33.25,33.36000061035156,17227100
2025-03-27,32.959999084472656,33.29999923706055,31.780000686645508,31.920000076293945,15241700
2025-03-28,31.59000015258789,31.889999389648438,28.899999618530273,29.139999389648438,20932200
2025-03-31,27.770000457763672,30.170000076293945,27.219999313354492,29.549999237060547,19861600
2025-04-01,29.704999923706055,33.70000076293945,28.760000228881836,31.049999237060547,46231100
2025-04-02,29.15999984741211,31.25,28.950000762939453,31.219999313354492,25183700
2025-04-03,28.399999618530273,29.8700008392334,27.80500030517578,27.989999771118164,19702700
2025-04-04,26.299999237060547,27.093000411987305,23.969999313354492,25.989999771118164,27692800
2025-04-07,24.5,30,23.972000122070312,27.770000457763672,26512900
2025-04-08,29.799999237060547,29.899999618530273,25.1200008392334,26.100000381469727,26805700
2025-04-09,26.25,30.280000686645508,25.43000030517578,29.489999771118164,34893100
2025-04-10,28.489999771118164,28.8700008392334,26.020000457763672,26.809999465942383,19393500
2025-04-11,26.770000457763672,27.34000015258789,25.709999084472656,27.229999542236328,16252900
2025-04-14,28.719999313354492,29,27.200000762939453,28.309999465942383,13987400
2025-04-15,28.489999771118164,29.84000015258789,28.149999618530273,29.459999084472656,14703700
2025-04-16,28.649999618530273,28.719999313354492,26.211999893188477,26.950000762939453,20733000
2025-04-17,25.15999984741211,27.440000534057617,25.155000686645508,27.229999542236328,18498400
2025-04-21,26.610000610351562,26.93899917602539,25.25,25.84000015258789,10878200
2025-04-22,26.489999771118164,26.700000762939453,25.131999969482422,25.350000381469727,21898600
2025-04-23,27,29,26.420000076293945,26.709999084472656,22062200
2025-04-24,27.049999237060547,28.75,26.889999389648438,28.139999389648438,13998100
2025-04-25,27.860000610351562,28.31999969482422,27.020000457763672,28.09000015258789,13798200
2025-04-28,29.93000030517578,30.8700008392334,27.700000762939453,28.479999542236328,32802300
2025-04-29,37.939998626708984,37.939998626708984,32.95000076293945,35.040000915527344,152176200
2025-04-30,33.72999954223633,33.88999938964844,31.75,33.099998474121094,38982600
2025-05-01,33.720001220703125,36.685001373291016,32.0099983215332,36.15999984741211,42859200
2025-05-02,36.86000061035156,41.09000015258789,36.619998931884766,40.81999969482422,49783000
2025-05-05,42.279998779296875,43.099998474121094,39.79999923706055,41.880001068115234,72476600
2025-05-06,38.33000183105469,50.560001373291016,38.209999084472656,49.470001220703125,157524000
2025-05-07,47.97999954223633,52.380001068115234,47.20000076293945,52.349998474121094,85989900
2025-05-08,51.599998474121094,54.75,50.040000915527344,51.400001525878906,81324500
2025-05-09,49.43000030517578,52.220001220703125,48.869998931884766,51.959999084472656,61867600
2025-05-12,56.09000015258789,58.599998474121094,54.20000076293945,55.209999084472656,59273900
2025-05-13,56,64.19999694824219,55.91999816894531,64,77358700
2025-05-14,64,65.88999938964844,60.81999969482422,61.119998931884766,46964000
2025-05-15,60,62.70000076293945,53.70000076293945,58.58000183105469,56408300
2025-05-16,59.040000915527344,64.81999969482422,57.41999816894531,64.6500015258789,51619600
2025-05-19,62.79999923706055,63.61000061035156,61.08000183105469,62.34000015258789,35719800
2025-05-20,62.540000915527344,63.66999816894531,59.70000076293945,61.209999084472656,35759200
2025-05-21,60.2599983215332,63.20000076293945,57.650001525878906,58,38861800
2025-05-22,53.3650016784668,56.52000045776367,51.20000076293945,53.52000045776367,48861300
2025-05-23,53.505001068115234,55.369998931884766,52.880001068115234,54.83000183105469,23607600
2025-05-27,56.099998474121094,56.29999923706055,52.81999969482422,53.36000061035156,27304400
2025-05-28,53.849998474121094,54.09000015258789,51.40999984741211,53.34000015258789,19725300
2025-05-29,54,55,52.11000061035156,52.400001525878906,15830600
2025-05-30,52.27000045776367,57.380001068115234,52.09000015258789,56.560001373291016,41060700
2025-06-02,56.93000030517578,58.77000045776367,55.66999816894531,56.77000045776367,36132400
2025-06-03,61.91999816894531,67.37000274658203,54.27000045776367,54.72999954223633,114947700
2025-06-04,55.76499938964844,59.290000915527344,52.79999923706055,53.61000061035156,60443200
2025-06-05,54.04999923706055,54.810001373291016,51.849998474121094,52.77000045776367,36763300
2025-06-06,53.18000030517578,57.507999420166016,52.75,56.33000183105469,41606400
2025-06-09,57.209999084472656,57.209999084472656,54.6150016784668,56.86000061035156,27510800
2025-06-10,56.86000061035156,58.7599983215332,53.540000915527344,55.25,38352500
2025-06-11,54.67499923706055,57.7400016784668,53.630001068115234,57.560001373291016,28327000
2025-06-12,56.29999923706055,59.900001525878906,56.189998626708984,57.150001525878906,34448000
2025-06-13,55.42499923706055,57.68000030517578,54.66999816894531,55.47999954223633,26398500
2025-06-16,56.75,61.665000915527344,55.77199935913086,59.779998779296875,42208900
2025-06-17,59.75,60.439998626708984,56.5,59.2400016784668,35241400
2025-06-18,60.47999954223633,62.540000915527344,58.150001525878906,61.06999969482422,43348400
2025-06-20,62.869998931884766,64.5999984741211,61.52000045776367,64.22000122070312,42237200
2025-06-23,48.15999984741211,48.349998474121094,41.970001220703125,41.97999954223633,176087900
2025-06-24,42.435001373291016,44.382999420166016,41.84000015258789,42.95000076293945,63586500
2025-06-25,43.70000076293945,46.52000045776367,41.20000076293945,41.40999984741211,62880200
2025-06-26,41.709999084472656,46.80099868774414,40.880001068115234,46.279998779296875,64363800
2025-06-27,47,51.9900016784668,46.400001525878906,49.40999984741211,83385600
2025-06-30,50.7599983215332,50.779998779296875,48.33000183105469,49.849998474121094,36568600
2025-07-01,48.84000015258789,50.880001068115234,47.02000045776367,47.959999084472656,35681000
2025-07-02,48.20000076293945,48.20000076293945,46.70000076293945,47.459999084472656,24263300
2025-07-03,47.560001373291016,49.060001373291016,46.54999923706055,47.97999954223633,17394300
2025-07-07,47.025001525878906,48.47999954223633,45.040000915527344,48.41999816894531,27366100
2025-07-08,48.900001525878906,50.81700134277344,48.29999923706055,48.959999084472656,30597200
2025-07-09,50.5,52.33000183105469,48.68000030517578,51.2400016784668,39491900
2025-07-10,51.540000915527344,51.93000030517578,50,50.27000045776367,21342700
2025-07-11,50.099998474121094,50.77000045776367,47.7599983215332,47.88999938964844,19001000
2025-07-14,47.81999969482422,52.297000885009766,47.36000061035156,52.029998779296875,35149300
2025-07-15,53,53.236000061035156,50.20000076293945,50.459999084472656,21863800
2025-07-16,51,52.15999984741211,49.400001525878906,51.849998474121094,22062400
2025-07-17,51.720001220703125,52.08000183105469,49.68000030517578,49.9900016784668,21167800
2025-07-18,50.66999816894531,51.06999969482422,48.5,50.380001068115234,22080500
2025-07-21,50.21500015258789,50.34000015258789,47.540000915527344,47.599998474121094,26123400
2025-07-22,48.0099983215332,50.58000183105469,46.93000030517578,50.0099983215332,24104200
2025-07-23,50,59.15999984741211,49.79999923706055,58.02000045776367,81802300
2025-07-24,57.599998474121094,57.869998931884766,55.599998474121094,57.31999969482422,26514800
2025-07-25,58.15999984741211,59.939998626708984,54.29999923706055,57.650001525878906,46347000
2025-07-28,58.7400016784668,59.81999969482422,56.529998779296875,58.68000030517578,22878400
2025-07-29,57.599998474121094,60.959999084472656,56.099998474121094,60.27000045776367,35638800
2025-07-30,60.65999984741211,66.43000030517578,60.59000015258789,65.52999877929688,55250600
2025-07-31,66.29000091552734,70.43000030517578,65.87999725341797,66.18000030517578,38205000
2025-08-01,64.56999969482422,66.19999694824219,61.689998626708984,62.54999923706055,26736400
2025-08-04,63.80500030517578,65.58999633789062,62.29999923706055,63.349998474121094,37443400
2025-08-05,55.29499816894531,64.11000061035156,54.70000076293945,55.52000045776367,105853300
